neuron_id,community_granularity_1,community_granularity_2,community_granularity_3
27468,0,19,205
27469,0,19,205
27470,7,89,909
27471,7,89,909
27472,7,89,909
27473,7,89,909
27474,7,89,909
27475,7,89,909
27476,7,89,909
27477,7,89,909
27478,7,89,909
27479,7,89,909
27480,7,89,909
27481,7,89,909
27482,7,89,909
27483,7,89,909
27484,7,89,909
27485,7,89,909
27486,7,89,909
27487,7,89,909
27488,7,89,909
27489,7,89,909
27490,7,89,900
27491,7,89,900
27492,7,89,900
27493,7,89,900
27494,7,89,900
27495,7,89,900
27496,7,89,900
27497,7,89,900
27498,7,89,900
27499,7,89,900
27500,7,89,900
27501,7,89,900
27502,7,89,900
27503,7,89,900
27504,7,89,900
27505,7,89,900
27506,7,89,900
27507,7,89,900
27508,7,89,900
27509,7,89,900
27510,7,89,903
27511,7,89,903
27512,7,89,903
27513,7,89,903
27514,7,89,903
27515,7,89,903
27516,7,89,903
27517,7,89,903
27518,7,89,903
27519,7,89,903
27520,7,89,903
27521,7,89,903
27522,7,89,903
27523,7,89,903
27524,7,89,903
27525,7,89,903
27526,7,89,903
27527,7,89,903
27528,7,89,903
27529,7,89,903
27530,7,86,870
27531,7,86,870
27532,7,86,870
27533,7,86,870
27534,7,86,870
27535,7,86,870
27536,7,86,870
27537,7,86,870
27538,7,86,870
27539,7,86,870
27540,7,86,870
27541,7,86,870
27542,7,86,870
27543,7,86,870
27544,7,86,870
27545,7,86,870
27546,7,86,870
27547,7,86,870
27548,7,86,870
27549,7,86,870
27550,7,86,874
27551,7,86,874
27552,7,86,874
27553,7,86,874
27554,7,86,874
27555,7,86,874
27556,7,86,874
27557,7,86,874
27558,7,86,874
27559,7,86,874
27560,7,86,877
27561,7,86,877
27562,7,86,877
27563,7,86,877
27564,7,86,877
27565,7,86,877
27566,7,86,877
27567,7,86,877
27568,7,86,877
27569,7,86,877
27570,7,86,877
27571,7,86,877
27572,7,86,877
27573,7,86,877
27574,7,86,877
27575,7,86,877
27576,7,86,877
27577,7,86,877
27578,7,86,877
27579,7,86,877
27580,7,86,877
27581,7,86,877
27582,7,86,877
27583,7,86,877
27584,7,86,877
27585,7,86,877
27586,7,86,877
27587,7,86,877
27588,7,86,877
27589,7,86,877
27590,7,86,873
27591,7,86,873
27592,7,86,873
27593,7,86,873
27594,7,86,873
27595,7,86,873
27596,7,86,873
27597,7,86,873
27598,7,86,873
27599,7,86,873
27600,7,86,873
27601,7,86,873
27602,7,86,873
27603,7,86,873
27604,7,86,873
27605,7,86,873
27606,7,86,873
27607,7,86,873
27608,7,86,873
27609,7,86,873
27610,7,80,815
27611,7,80,815
27612,7,80,815
27613,7,80,815
27614,7,80,815
27615,7,80,815
27616,7,80,815
27617,7,80,815
27618,7,80,815
27619,7,80,815
27620,7,80,819
27621,7,80,819
27622,7,80,819
27623,7,80,819
27624,7,80,819
27625,7,80,819
27626,7,80,819
27627,7,80,819
27628,7,80,819
27629,7,80,819
27630,7,80,810
27631,7,80,810
27632,7,80,810
27633,7,80,810
27634,7,80,810
27635,7,80,810
27636,7,80,810
27637,7,80,810
27638,7,80,810
27639,7,80,810
27640,7,87,884
27641,7,87,884
27642,7,87,884
27643,7,87,884
27644,7,87,884
27645,7,87,884
27646,7,87,884
27647,7,87,884
27648,7,87,884
27649,7,87,884
27650,7,87,884
27651,7,87,884
27652,7,87,884
27653,7,87,884
27654,7,87,884
27655,7,87,884
27656,7,87,884
27657,7,87,884
27658,7,87,884
27659,7,87,884
27660,7,87,884
27661,7,87,884
27662,7,87,884
27663,7,87,884
27664,7,87,884
27665,7,87,884
27666,7,87,884
27667,7,87,884
27668,7,87,884
27669,7,87,884
27670,7,87,881
27671,7,87,881
27672,7,87,881
27673,7,87,881
27674,7,87,881
27675,7,87,881
27676,7,87,881
27677,7,87,881
27678,7,87,881
27679,7,87,881
27680,7,87,881
27681,7,87,881
27682,7,87,881
27683,7,87,881
27684,7,87,881
27685,7,87,881
27686,7,87,881
27687,7,87,881
27688,7,87,881
27689,7,87,881
27690,7,87,888
27691,7,87,888
27692,7,87,888
27693,7,87,888
27694,7,87,888
27695,7,87,888
27696,7,87,888
27697,7,87,888
27698,7,87,888
27699,7,87,888
27700,7,87,888
27701,7,87,888
27702,7,87,888
27703,7,87,888
27704,7,87,888
27705,7,87,888
27706,7,87,888
27707,7,87,888
27708,7,87,888
27709,7,87,888
27710,7,87,888
27711,7,87,888
27712,7,87,888
27713,7,87,888
27714,7,87,888
27715,7,87,888
27716,7,87,888
27717,7,87,888
27718,7,87,888
27719,7,87,888
27720,2,34,357
27721,2,34,357
27722,2,34,357
27723,2,34,357
27724,2,34,357
27725,2,34,357
27726,2,34,357
27727,2,34,357
27728,2,34,357
27729,2,34,357
27730,2,34,357
27731,2,34,357
27732,2,34,357
27733,2,34,357
27734,2,34,357
27735,2,34,357
27736,2,34,357
27737,2,34,357
27738,2,34,357
27739,2,34,357
27740,2,34,354
27741,2,34,354
27742,2,34,354
27743,2,34,354
27744,2,34,354
27745,2,34,354
27746,2,34,354
27747,2,34,354
27748,2,34,354
27749,2,34,354
27750,2,34,354
27751,2,34,354
27752,2,34,354
27753,2,34,354
27754,2,34,354
27755,2,34,354
27756,2,34,354
27757,2,34,354
27758,2,34,354
27759,2,34,354
27760,2,31,322
27761,2,31,322
27762,2,31,322
27763,2,31,322
27764,2,31,322
27765,2,31,322
27766,2,31,322
27767,2,31,322
27768,2,31,322
27769,2,31,322
27770,2,31,322
27771,2,31,322
27772,2,31,322
27773,2,31,322
27774,2,31,322
27775,2,31,322
27776,2,31,322
27777,2,31,322
27778,2,31,322
27779,2,31,322
27780,9,103,1049
27781,9,103,1049
27782,9,103,1049
27783,9,103,1049
27784,9,103,1049
27785,9,103,1049
27786,9,103,1049
27787,9,103,1049
27788,9,103,1049
27789,9,103,1049
27790,9,103,1049
27791,9,103,1049
27792,9,103,1049
27793,9,103,1049
27794,9,103,1049
27795,9,103,1049
27796,9,103,1049
27797,9,103,1049
27798,9,103,1049
27799,9,103,1049
27800,9,103,1040
27801,9,103,1040
27802,9,103,1040
27803,9,103,1040
27804,9,103,1040
27805,9,103,1040
27806,9,103,1040
27807,9,103,1040
27808,9,103,1040
27809,9,103,1040
27810,9,103,1040
27811,9,103,1040
27812,9,103,1040
27813,9,103,1040
27814,9,103,1040
27815,9,103,1040
27816,9,103,1040
27817,9,103,1040
27818,9,103,1040
27819,9,103,1040
27820,9,103,1040
27821,9,103,1040
27822,9,103,1040
27823,9,103,1040
27824,9,103,1040
27825,9,103,1040
27826,9,103,1040
27827,9,103,1040
27828,9,103,1040
27829,9,103,1040
27830,9,103,1043
27831,9,103,1043
27832,9,103,1043
27833,9,103,1043
27834,9,103,1043
27835,9,103,1043
27836,9,103,1043
27837,9,103,1043
27838,9,103,1043
27839,9,103,1043
27840,3,46,470
27841,3,46,470
27842,3,46,470
27843,3,46,470
27844,3,46,470
27845,3,46,470
27846,3,46,470
27847,3,46,470
27848,3,46,470
27849,3,46,470
27850,3,46,470
27851,3,46,470
27852,3,46,470
27853,3,46,470
27854,3,46,470
27855,3,46,470
27856,3,46,470
27857,3,46,470
27858,3,46,470
27859,3,46,470
27860,3,46,470
27861,3,46,470
27862,3,46,470
27863,3,46,470
27864,3,46,470
27865,3,46,470
27866,3,46,470
27867,3,46,470
27868,3,46,470
27869,3,46,470
27870,3,46,477
27871,3,46,477
27872,3,46,477
27873,3,46,477
27874,3,46,477
27875,3,46,477
27876,3,46,477
27877,3,46,477
27878,3,46,477
27879,3,46,477
27880,3,46,477
27881,3,46,477
27882,3,46,477
27883,3,46,477
27884,3,46,477
27885,3,46,477
27886,3,46,477
27887,3,46,477
27888,3,46,477
27889,3,46,477
27890,3,42,431
27891,3,42,431
27892,3,42,431
27893,3,42,431
27894,3,42,431
27895,3,42,431
27896,3,42,431
27897,3,42,431
27898,3,42,431
27899,3,42,431
27900,3,42,431
27901,3,42,431
27902,3,42,431
27903,3,42,431
27904,3,42,431
27905,3,42,431
27906,3,42,431
27907,3,42,431
27908,3,42,431
27909,3,42,431
27910,3,42,431
27911,3,42,431
27912,3,42,431
27913,3,42,431
27914,3,42,431
27915,3,42,431
27916,3,42,431
27917,3,42,431
27918,3,42,431
27919,3,42,431
27920,3,42,439
27921,3,42,439
27922,3,42,439
27923,3,42,439
27924,3,42,439
27925,3,42,439
27926,3,42,439
27927,3,42,439
27928,3,42,439
27929,3,42,439
27930,3,42,439
27931,3,42,439
27932,3,42,439
27933,3,42,439
27934,3,42,439
27935,3,42,439
27936,3,42,439
27937,3,42,439
27938,3,42,439
27939,3,42,439
27940,3,49,508
27941,3,49,508
27942,3,49,508
27943,3,49,508
27944,3,49,508
27945,3,49,508
27946,3,49,508
27947,3,49,508
27948,3,49,508
27949,3,49,508
27950,3,49,508
27951,3,49,508
27952,3,49,508
27953,3,49,508
27954,3,49,508
27955,3,49,508
27956,3,49,508
27957,3,49,508
27958,3,49,508
27959,3,49,508
27960,3,49,500
27961,3,49,500
27962,3,49,500
27963,3,49,500
27964,3,49,500
27965,3,49,500
27966,3,49,500
27967,3,49,500
27968,3,49,500
27969,3,49,500
27970,3,49,507
27971,3,49,507
27972,3,49,507
27973,3,49,507
27974,3,49,507
27975,3,49,507
27976,3,49,507
27977,3,49,507
27978,3,49,507
27979,3,49,507
27980,3,49,507
27981,3,49,507
27982,3,49,507
27983,3,49,507
27984,3,49,507
27985,3,49,507
27986,3,49,507
27987,3,49,507
27988,3,49,507
27989,3,49,507
27990,3,49,507
27991,3,49,507
27992,3,49,507
27993,3,49,507
27994,3,49,507
27995,3,49,507
27996,3,49,507
27997,3,49,507
27998,3,49,507
27999,3,49,507
28000,3,49,502
28001,3,49,502
28002,3,49,502
28003,3,49,502
28004,3,49,502
28005,3,49,502
28006,3,49,502
28007,3,49,502
28008,3,49,502
28009,3,49,502
28010,3,49,502
28011,3,49,502
28012,3,49,502
28013,3,49,502
28014,3,49,502
28015,3,49,502
28016,3,49,502
28017,3,49,502
28018,3,49,502
28019,3,49,502
28020,3,49,502
28021,3,49,502
28022,3,49,502
28023,3,49,502
28024,3,49,502
28025,3,49,502
28026,3,49,502
28027,3,49,502
28028,3,49,502
28029,3,49,502
28030,3,47,480
28031,3,47,480
28032,3,47,480
28033,3,47,480
28034,3,47,480
28035,3,47,480
28036,3,47,480
28037,3,47,480
28038,3,47,480
28039,3,47,480
28040,3,47,480
28041,3,47,480
28042,3,47,480
28043,3,47,480
28044,3,47,480
28045,3,47,480
28046,3,47,480
28047,3,47,480
28048,3,47,480
28049,3,47,480
28050,3,47,480
28051,3,47,480
28052,3,47,480
28053,3,47,480
28054,3,47,480
28055,3,47,480
28056,3,47,480
28057,3,47,480
28058,3,47,480
28059,3,47,480
28060,3,47,483
28061,3,47,483
28062,3,47,483
28063,3,47,483
28064,3,47,483
28065,3,47,483
28066,3,47,483
28067,3,47,483
28068,3,47,483
28069,3,47,483
28070,3,47,483
28071,3,47,483
28072,3,47,483
28073,3,47,483
28074,3,47,483
28075,3,47,483
28076,3,47,483
28077,3,47,483
28078,3,47,483
28079,3,47,483
28080,3,47,488
28081,3,47,488
28082,3,47,488
28083,3,47,488
28084,3,47,488
28085,3,47,488
28086,3,47,488
28087,3,47,488
28088,3,47,488
28089,3,47,488
28090,3,47,488
28091,3,47,488
28092,3,47,488
28093,3,47,488
28094,3,47,488
28095,3,47,488
28096,3,47,488
28097,3,47,488
28098,3,47,488
28099,3,47,488
28100,5,67,687
28101,5,67,687
28102,5,67,687
28103,5,67,687
28104,5,67,687
28105,5,67,687
28106,5,67,687
28107,5,67,687
28108,5,67,687
28109,5,67,687
28110,5,67,687
28111,5,67,687
28112,5,67,687
28113,5,67,687
28114,5,67,687
28115,5,67,687
28116,5,67,687
28117,5,67,687
28118,5,67,687
28119,5,67,687
28120,5,67,681
28121,5,67,681
28122,5,67,681
28123,5,67,681
28124,5,67,681
28125,5,67,681
28126,5,67,681
28127,5,67,681
28128,5,67,681
28129,5,67,681
28130,5,67,681
28131,5,67,681
28132,5,67,681
28133,5,67,681
28134,5,67,681
28135,5,67,681
28136,5,67,681
28137,5,67,681
28138,5,67,681
28139,5,67,681
28140,5,63,649
28141,5,63,649
28142,5,63,649
28143,5,63,649
28144,5,63,649
28145,5,63,649
28146,5,63,649
28147,5,63,649
28148,5,63,649
28149,5,63,649
28150,5,63,649
28151,5,63,649
28152,5,63,649
28153,5,63,649
28154,5,63,649
28155,5,63,649
28156,5,63,649
28157,5,63,649
28158,5,63,649
28159,5,63,649
28160,5,63,643
28161,5,63,643
28162,5,63,643
28163,5,63,643
28164,5,63,643
28165,5,63,643
28166,5,63,643
28167,5,63,643
28168,5,63,643
28169,5,63,643
28170,5,63,643
28171,5,63,643
28172,5,63,643
28173,5,63,643
28174,5,63,643
28175,5,63,643
28176,5,63,643
28177,5,63,643
28178,5,63,643
28179,5,63,643
28180,5,63,641
28181,5,63,641
28182,5,63,641
28183,5,63,641
28184,5,63,641
28185,5,63,641
28186,5,63,641
28187,5,63,641
28188,5,63,641
28189,5,63,641
28190,5,63,641
28191,5,63,641
28192,5,63,641
28193,5,63,641
28194,5,63,641
28195,5,63,641
28196,5,63,641
28197,5,63,641
28198,5,63,641
28199,5,63,641
28200,5,66,674
28201,5,66,674
28202,5,66,674
28203,5,66,674
28204,5,66,674
28205,5,66,674
28206,5,66,674
28207,5,66,674
28208,5,66,674
28209,5,66,674
28210,5,60,611
28211,5,60,611
28212,5,60,611
28213,5,60,611
28214,5,60,611
28215,5,60,611
28216,5,60,611
28217,5,60,611
28218,5,60,611
28219,5,60,611
28220,5,60,611
28221,5,60,611
28222,5,60,611
28223,5,60,611
28224,5,60,611
28225,5,60,611
28226,5,60,611
28227,5,60,611
28228,5,60,611
28229,5,60,611
28230,5,60,615
28231,5,60,615
28232,5,60,615
28233,5,60,615
28234,5,60,615
28235,5,60,615
28236,5,60,615
28237,5,60,615
28238,5,60,615
28239,5,60,615
28240,5,60,615
28241,5,60,615
28242,5,60,615
28243,5,60,615
28244,5,60,615
28245,5,60,615
28246,5,60,615
28247,5,60,615
28248,5,60,615
28249,5,60,615
28250,5,60,615
28251,5,60,615
28252,5,60,615
28253,5,60,615
28254,5,60,615
28255,5,60,615
28256,5,60,615
28257,5,60,615
28258,5,60,615
28259,5,60,615
28260,5,60,612
28261,5,60,612
28262,5,60,612
28263,5,60,612
28264,5,60,612
28265,5,60,612
28266,5,60,612
28267,5,60,612
28268,5,60,612
28269,5,60,612
28270,5,60,616
28271,5,60,616
28272,5,60,616
28273,5,60,616
28274,5,60,616
28275,5,60,616
28276,5,60,616
28277,5,60,616
28278,5,60,616
28279,5,60,616
28280,5,60,616
28281,5,60,616
28282,5,60,616
28283,5,60,616
28284,5,60,616
28285,5,60,616
28286,5,60,616
28287,5,60,616
28288,5,60,616
28289,5,60,616
28290,6,77,788
28291,6,77,788
28292,6,77,788
28293,6,77,788
28294,6,77,788
28295,6,77,788
28296,6,77,788
28297,6,77,788
28298,6,77,788
28299,6,77,788
28300,6,77,788
28301,6,77,788
28302,6,77,788
28303,6,77,788
28304,6,77,788
28305,6,77,788
28306,6,77,788
28307,6,77,788
28308,6,77,788
28309,6,77,788
28310,6,77,788
28311,6,77,788
28312,6,77,788
28313,6,77,788
28314,6,77,788
28315,6,77,788
28316,6,77,788
28317,6,77,788
28318,6,77,788
28319,6,77,788
28320,6,77,781
28321,6,77,781
28322,6,77,781
28323,6,77,781
28324,6,77,781
28325,6,77,781
28326,6,77,781
28327,6,77,781
28328,6,77,781
28329,6,77,781
28330,6,77,781
28331,6,77,781
28332,6,77,781
28333,6,77,781
28334,6,77,781
28335,6,77,781
28336,6,77,781
28337,6,77,781
28338,6,77,781
28339,6,77,781
28340,6,77,784
28341,6,77,784
28342,6,77,784
28343,6,77,784
28344,6,77,784
28345,6,77,784
28346,6,77,784
28347,6,77,784
28348,6,77,784
28349,6,77,784
28350,6,70,718
28351,6,70,718
28352,6,70,718
28353,6,70,718
28354,6,70,718
28355,6,70,718
28356,6,70,718
28357,6,70,718
28358,6,70,718
28359,6,70,718
28360,6,70,718
28361,6,70,718
28362,6,70,718
28363,6,70,718
28364,6,70,718
28365,6,70,718
28366,6,70,718
28367,6,70,718
28368,6,70,718
28369,6,70,718
28370,6,70,711
28371,6,70,711
28372,6,70,711
28373,6,70,711
28374,6,70,711
28375,6,70,711
28376,6,70,711
28377,6,70,711
28378,6,70,711
28379,6,70,711
28380,6,70,711
28381,6,70,711
28382,6,70,711
28383,6,70,711
28384,6,70,711
28385,6,70,711
28386,6,70,711
28387,6,70,711
28388,6,70,711
28389,6,70,711
28390,6,70,711
28391,6,70,711
28392,6,70,711
28393,6,70,711
28394,6,70,711
28395,6,70,711
28396,6,70,711
28397,6,70,711
28398,6,70,711
28399,6,70,711
28400,6,70,716
28401,6,70,716
28402,6,70,716
28403,6,70,716
28404,6,70,716
28405,6,70,716
28406,6,70,716
28407,6,70,716
28408,6,70,716
28409,6,70,716
28410,6,70,716
28411,6,70,716
28412,6,70,716
28413,6,70,716
28414,6,70,716
28415,6,70,716
28416,6,70,716
28417,6,70,716
28418,6,70,716
28419,6,70,716
28420,6,72,730
28421,6,72,730
28422,6,72,730
28423,6,72,730
28424,6,72,730
28425,6,72,730
28426,6,72,730
28427,6,72,730
28428,6,72,730
28429,6,72,730
28430,6,72,730
28431,6,72,730
28432,6,72,730
28433,6,72,730
28434,6,72,730
28435,6,72,730
28436,6,72,730
28437,6,72,730
28438,6,72,730
28439,6,72,730
28440,6,72,734
28441,6,72,734
28442,6,72,734
28443,6,72,734
28444,6,72,734
28445,6,72,734
28446,6,72,734
28447,6,72,734
28448,6,72,734
28449,6,72,734
28450,6,72,737
28451,6,72,737
28452,6,72,737
28453,6,72,737
28454,6,72,737
28455,6,72,737
28456,6,72,737
28457,6,72,737
28458,6,72,737
28459,6,72,737
28460,6,72,737
28461,6,72,737
28462,6,72,737
28463,6,72,737
28464,6,72,737
28465,6,72,737
28466,6,72,737
28467,6,72,737
28468,6,72,737
28469,6,72,737
28470,6,78,796
28471,6,78,796
28472,6,78,796
28473,6,78,796
28474,6,78,796
28475,6,78,796
28476,6,78,796
28477,6,78,796
28478,6,78,796
28479,6,78,796
28480,6,78,796
28481,6,78,796
28482,6,78,796
28483,6,78,796
28484,6,78,796
28485,6,78,796
28486,6,78,796
28487,6,78,796
28488,6,78,796
28489,6,78,796
28490,6,78,797
28491,6,78,797
28492,6,78,797
28493,6,78,797
28494,6,78,797
28495,6,78,797
28496,6,78,797
28497,6,78,797
28498,6,78,797
28499,6,78,797
28500,6,78,797
28501,6,78,797
28502,6,78,797
28503,6,78,797
28504,6,78,797
28505,6,78,797
28506,6,78,797
28507,6,78,797
28508,6,78,797
28509,6,78,797
28510,0,11,129
28511,0,11,129
28512,0,11,129
28513,0,11,129
28514,0,11,129
28515,0,11,129
28516,0,11,129
28517,0,11,129
28518,0,11,129
28519,0,11,129
28520,0,11,127
28521,0,11,127
28522,0,11,127
28523,0,11,127
28524,0,11,127
28525,0,11,127
28526,0,11,127
28527,0,11,127
28528,0,11,127
28529,0,11,127
28530,0,11,127
28531,0,11,127
28532,0,11,127
28533,0,11,127
28534,0,11,127
28535,0,11,127
28536,0,11,127
28537,0,11,127
28538,0,11,127
28539,0,11,127
28540,0,11,123
28541,0,11,123
28542,0,11,123
28543,0,11,123
28544,0,11,123
28545,0,11,123
28546,0,11,123
28547,0,11,123
28548,0,11,123
28549,0,11,123
28550,0,11,126
28551,0,11,126
28552,0,11,126
28553,0,11,126
28554,0,11,126
28555,0,11,126
28556,0,11,126
28557,0,11,126
28558,0,11,126
28559,0,11,126
28560,0,11,126
28561,0,11,126
28562,0,11,126
28563,0,11,126
28564,0,11,126
28565,0,11,126
28566,0,11,126
28567,0,11,126
28568,0,11,126
28569,0,11,126
28570,0,19,208
28571,0,19,208
28572,0,19,208
28573,0,19,208
28574,0,19,208
28575,0,19,208
28576,0,19,208
28577,0,19,208
28578,0,19,208
28579,0,19,208
28580,0,19,208
28581,0,19,208
28582,0,19,208
28583,0,19,208
28584,0,19,208
28585,0,19,208
28586,0,19,208
28587,0,19,208
28588,0,19,208
28589,0,19,208
28590,0,19,208
28591,0,19,208
28592,0,19,208
28593,0,19,208
28594,0,19,208
28595,0,19,208
28596,0,19,208
28597,0,19,208
28598,0,19,208
28599,0,19,208
28600,0,19,208
28601,0,19,208
28602,0,19,208
28603,0,19,208
28604,0,19,208
28605,0,19,208
28606,0,19,208
28607,0,19,208
28608,0,19,208
28609,0,19,208
28610,0,19,200
28611,0,19,200
28612,0,19,200
28613,0,19,200
28614,0,19,200
28615,0,19,200
28616,0,19,200
28617,0,19,200
28618,0,19,200
28619,0,19,200
28620,0,19,200
28621,0,19,200
28622,0,19,200
28623,0,19,200
28624,0,19,200
28625,0,19,200
28626,0,19,200
28627,0,19,200
28628,0,19,200
28629,0,19,200
28630,0,19,204
28631,0,19,204
28632,0,19,204
28633,0,19,204
28634,0,19,204
28635,0,19,204
28636,0,19,204
28637,0,19,204
28638,0,19,204
28639,0,19,204
28640,0,19,204
28641,0,19,204
28642,0,19,204
28643,0,19,204
28644,0,19,204
28645,0,19,204
28646,0,19,204
28647,0,19,204
28648,0,19,204
28649,0,19,204
28650,0,19,204
28651,0,19,204
28652,0,19,204
28653,0,19,204
28654,0,19,204
28655,0,19,204
28656,0,19,204
28657,0,19,204
28658,0,19,204
28659,0,19,204
28660,0,19,209
28661,0,19,209
28662,0,19,209
28663,0,19,209
28664,0,19,209
28665,0,19,209
28666,0,19,209
28667,0,19,209
28668,0,19,209
28669,0,19,209
28670,0,19,209
28671,0,19,209
28672,0,19,209
28673,0,19,209
28674,0,19,209
28675,0,19,209
28676,0,19,209
28677,0,19,209
28678,0,19,209
28679,0,19,209
28680,0,19,201
28681,0,19,201
28682,0,19,201
28683,0,19,201
28684,0,19,201
28685,0,19,201
28686,0,19,201
28687,0,19,201
28688,0,19,201
28689,0,19,201
28690,0,19,205
28691,0,19,205
28692,0,19,205
28693,0,19,205
28694,0,19,205
28695,0,19,205
28696,0,19,205
28697,0,19,205
28698,0,19,205
28699,0,19,205
28700,7,89,909
28701,7,89,909
28702,7,89,909
28703,7,89,909
28704,7,89,909
28705,7,89,909
28706,7,89,909
28707,7,89,909
28708,7,89,909
28709,7,89,909
28710,7,89,909
28711,7,89,909
28712,7,89,909
28713,7,89,909
28714,7,89,909
28715,7,89,909
28716,7,89,909
28717,7,89,909
28718,7,89,909
28719,7,89,909
28720,7,89,900
28721,7,89,900
28722,7,89,900
28723,7,89,900
28724,7,89,900
28725,7,89,900
28726,7,89,900
28727,7,89,900
28728,7,89,900
28729,7,89,900
28730,7,89,908
28731,7,89,908
28732,7,89,908
28733,7,89,908
28734,7,89,908
28735,7,89,908
28736,7,89,908
28737,7,89,908
28738,7,89,908
28739,7,89,908
28740,7,89,905
28741,7,89,905
28742,7,89,905
28743,7,89,905
28744,7,89,905
28745,7,89,905
28746,7,89,905
28747,7,89,905
28748,7,89,905
28749,7,89,905
28750,7,89,905
28751,7,89,905
28752,7,89,905
28753,7,89,905
28754,7,89,905
28755,7,89,905
28756,7,89,905
28757,7,89,905
28758,7,89,905
28759,7,89,905
28760,7,86,870
28761,7,86,870
28762,7,86,870
28763,7,86,870
28764,7,86,870
28765,7,86,870
28766,7,86,870
28767,7,86,870
28768,7,86,870
28769,7,86,870
28770,7,86,878
28771,7,86,878
28772,7,86,878
28773,7,86,878
28774,7,86,878
28775,7,86,878
28776,7,86,878
28777,7,86,878
28778,7,86,878
28779,7,86,878
28780,7,86,878
28781,7,86,878
28782,7,86,878
28783,7,86,878
28784,7,86,878
28785,7,86,878
28786,7,86,878
28787,7,86,878
28788,7,86,878
28789,7,86,878
28790,7,86,877
28791,7,86,877
28792,7,86,877
28793,7,86,877
28794,7,86,877
28795,7,86,877
28796,7,86,877
28797,7,86,877
28798,7,86,877
28799,7,86,877
28800,7,86,879
28801,7,86,879
28802,7,86,879
28803,7,86,879
28804,7,86,879
28805,7,86,879
28806,7,86,879
28807,7,86,879
28808,7,86,879
28809,7,86,879
28810,7,86,879
28811,7,86,879
28812,7,86,879
28813,7,86,879
28814,7,86,879
28815,7,86,879
28816,7,86,879
28817,7,86,879
28818,7,86,879
28819,7,86,879
28820,7,86,879
28821,7,86,879
28822,7,86,879
28823,7,86,879
28824,7,86,879
28825,7,86,879
28826,7,86,879
28827,7,86,879
28828,7,86,879
28829,7,86,879
28830,7,80,815
28831,7,80,815
28832,7,80,815
28833,7,80,815
28834,7,80,815
28835,7,80,815
28836,7,80,815
28837,7,80,815
28838,7,80,815
28839,7,80,815
28840,7,80,819
28841,7,80,819
28842,7,80,819
28843,7,80,819
28844,7,80,819
28845,7,80,819
28846,7,80,819
28847,7,80,819
28848,7,80,819
28849,7,80,819
28850,7,80,810
28851,7,80,810
28852,7,80,810
28853,7,80,810
28854,7,80,810
28855,7,80,810
28856,7,80,810
28857,7,80,810
28858,7,80,810
28859,7,80,810
28860,7,80,810
28861,7,80,810
28862,7,80,810
28863,7,80,810
28864,7,80,810
28865,7,80,810
28866,7,80,810
28867,7,80,810
28868,7,80,810
28869,7,80,810
28870,7,87,884
28871,7,87,884
28872,7,87,884
28873,7,87,884
28874,7,87,884
28875,7,87,884
28876,7,87,884
28877,7,87,884
28878,7,87,884
28879,7,87,884
28880,7,87,884
28881,7,87,884
28882,7,87,884
28883,7,87,884
28884,7,87,884
28885,7,87,884
28886,7,87,884
28887,7,87,884
28888,7,87,884
28889,7,87,884
28890,7,87,880
28891,7,87,880
28892,7,87,880
28893,7,87,880
28894,7,87,880
28895,7,87,880
28896,7,87,880
28897,7,87,880
28898,7,87,880
28899,7,87,880
28900,7,87,880
28901,7,87,880
28902,7,87,880
28903,7,87,880
28904,7,87,880
28905,7,87,880
28906,7,87,880
28907,7,87,880
28908,7,87,880
28909,7,87,880
28910,7,87,882
28911,7,87,882
28912,7,87,882
28913,7,87,882
28914,7,87,882
28915,7,87,882
28916,7,87,882
28917,7,87,882
28918,7,87,882
28919,7,87,882
28920,7,87,882
28921,7,87,882
28922,7,87,882
28923,7,87,882
28924,7,87,882
28925,7,87,882
28926,7,87,882
28927,7,87,882
28928,7,87,882
28929,7,87,882
28930,7,87,882
28931,7,87,882
28932,7,87,882
28933,7,87,882
28934,7,87,882
28935,7,87,882
28936,7,87,882
28937,7,87,882
28938,7,87,882
28939,7,87,882
28940,9,106,1071
28941,9,106,1071
28942,9,106,1071
28943,9,106,1071
28944,9,106,1071
28945,9,106,1071
28946,9,106,1071
28947,9,106,1071
28948,9,106,1071
28949,9,106,1071
28950,9,106,1078
28951,9,106,1078
28952,9,106,1078
28953,9,106,1078
28954,9,106,1078
28955,9,106,1078
28956,9,106,1078
28957,9,106,1078
28958,9,106,1078
28959,9,106,1078
28960,9,106,1078
28961,9,106,1078
28962,9,106,1078
28963,9,106,1078
28964,9,106,1078
28965,9,106,1078
28966,9,106,1078
28967,9,106,1078
28968,9,106,1078
28969,9,106,1078
28970,9,106,1078
28971,9,106,1078
28972,9,106,1078
28973,9,106,1078
28974,9,106,1078
28975,9,106,1078
28976,9,106,1078
28977,9,106,1078
28978,9,106,1078
28979,9,106,1078
28980,9,106,1072
28981,9,106,1072
28982,9,106,1072
28983,9,106,1072
28984,9,106,1072
28985,9,106,1072
28986,9,106,1072
28987,9,106,1072
28988,9,106,1072
28989,9,106,1072
28990,9,106,1072
28991,9,106,1072
28992,9,106,1072
28993,9,106,1072
28994,9,106,1072
28995,9,106,1072
28996,9,106,1072
28997,9,106,1072
28998,9,106,1072
28999,9,106,1072
29000,9,103,1049
29001,9,103,1049
29002,9,103,1049
29003,9,103,1049
29004,9,103,1049
29005,9,103,1049
