id,pos_x,pos_y,pos_z,area,community_granularity_1,community_granularity_2,community_granularity_3
19701,14.91123,94.648802,33.101033,21,5,65,664
19702,15.008477,94.73225,33.12184,21,5,65,664
19703,14.869333,94.647981,33.164217,21,5,65,664
19704,15.009079,94.649841,33.126123,21,5,65,664
19705,15.00591,94.638612,33.118791,21,5,65,664
19706,14.981113,94.5779,33.168241,21,5,65,664
19707,14.924573,94.720798,33.028793,21,5,65,664
19708,14.846138,94.644227,33.120442,21,5,65,664
19709,14.986293,94.551516,33.002958,21,5,65,664
19710,14.968154,94.732826,33.069019,21,5,65,664
19711,17.374116,94.712822,29.368729,21,6,74,750
19712,17.332587,94.773015,29.414167,21,6,74,750
19713,17.286265,94.772136,29.271919,21,6,74,750
19714,17.304343,94.802519,29.299833,21,6,74,750
19715,17.365804,94.755967,29.421731,21,6,74,750
19716,17.354275,94.625686,29.340112,21,6,74,750
19717,17.383072,94.726211,29.416379,21,6,74,750
19718,17.342455,94.638695,29.345102,21,6,74,750
19719,17.438203,94.723901,29.445797,21,6,74,750
19720,17.448309,94.742897,29.36538,21,6,74,750
19721,19.837002,94.776842,25.636425,21,6,79,805
19722,19.785364,94.691844,25.591341,21,6,79,805
19723,19.891341,94.714084,25.552936,21,6,79,805
19724,19.741723,94.734914,25.549579,21,6,79,805
19725,19.836578,94.789747,25.584761,21,6,79,805
19726,19.837558,94.791773,25.555453,21,6,79,805
19727,19.935005,94.790997,25.626625,21,6,79,805
19728,19.803148,94.713967,25.645193,21,6,79,805
19729,19.742745,94.830146,25.647574,21,6,79,805
19730,19.750171,94.779716,25.613217,21,6,79,805
19731,22.299888,94.840861,21.904121,21,6,79,804
19732,22.226261,94.90203,21.982215,21,6,79,804
19733,22.367048,94.790415,21.818926,21,6,79,804
19734,22.282986,94.867252,21.906089,21,6,79,804
19735,22.317666,94.899911,21.856376,21,6,79,804
19736,22.226143,94.88973,21.999503,21,6,79,804
19737,22.363967,94.799584,21.907363,21,6,79,804
19738,22.37231,94.933788,21.994006,21,6,79,804
19739,22.271608,94.810039,21.974638,21,6,79,804
19740,22.298344,94.804993,21.916074,21,6,79,804
19741,23.889267,94.937788,17.060106,21,6,79,804
19742,23.833337,94.928758,17.030939,21,6,79,804
19743,23.93691,95.013768,17.097905,21,6,79,804
19744,23.860068,94.931918,16.960448,21,6,79,804
19745,23.923011,94.87732,17.144818,21,6,79,804
19746,23.956792,94.941111,17.075678,21,6,79,804
19747,23.923057,94.891964,17.050183,21,6,79,804
19748,23.857017,94.941096,17.03099,21,6,79,804
19749,23.916675,94.971566,17.073958,21,6,79,804
19750,23.870114,94.883943,17.051724,21,6,79,804
19751,27.344972,94.99054,13.446892,21,6,79,806
19752,27.427757,94.909423,13.353687,21,6,79,806
19753,27.270536,95.000029,13.506165,21,6,79,806
19754,27.37871,95.056353,13.402286,21,6,79,806
19755,27.325917,95.025977,13.357855,21,6,79,806
19756,27.329377,95.069769,13.479035,21,6,79,806
19757,27.442477,94.971587,13.397016,21,6,79,806
19758,27.249397,95.028803,13.463825,21,6,79,806
19759,27.306601,94.997745,13.376049,21,6,79,806
19760,27.285417,95.015963,13.418503,21,6,79,806
19761,31.674184,95.010383,10.945389,45,6,79,806
19762,31.730752,94.952,11.02411,45,6,79,806
19763,31.681669,94.979503,10.96233,45,6,79,806
19764,31.763919,95.101626,10.868609,45,6,79,806
19765,31.639754,95.07811,10.947654,45,6,79,806
19766,31.765234,94.935125,10.918564,45,6,79,806
19767,31.75673,95.026693,10.989371,45,6,79,806
19768,31.586686,95.006833,10.979758,45,6,79,806
19769,31.603393,94.957327,10.847902,45,6,79,806
19770,31.748711,95.09736,10.97673,45,6,79,806
19771,36.003396,95.030227,8.4438856,45,6,79,808
19772,35.958124,95.120331,8.4134607,45,6,79,808
19773,35.984935,95.064321,8.3740416,45,6,79,808
19774,36.059316,95.067805,8.3695126,45,6,79,808
19775,36.039171,94.963138,8.4943997,45,6,79,808
19776,36.030571,95.073441,8.3897125,45,6,79,808
19777,36.01449,94.9342,8.4198314,45,6,79,808
19778,36.019477,95.01766,8.521354,45,6,79,808
19779,35.907356,95.017843,8.3670279,45,6,79,808
19780,36.008704,95.01653,8.413094,45,6,79,808
19781,40.213296,95.028432,6.9350036,45,6,79,808
19782,40.144728,95.086663,7.0057707,45,6,79,808
19783,40.194774,95.068935,6.863214,45,6,79,808
19784,40.279887,95.079965,6.8632204,45,6,79,808
19785,40.150168,95.015006,6.9405989,45,6,79,808
19786,40.274957,94.938625,6.9247164,45,6,79,808
19787,40.312038,95.076613,6.9442399,45,6,79,808
19788,40.292803,94.981209,6.9994218,45,6,79,808
19789,40.275416,95.070133,6.9538965,45,6,79,808
19790,40.116437,94.997787,6.84626,45,6,79,808
19791,43.549689,95.059544,4.3144106,45,6,70,714
19792,43.485153,95.096896,4.2252969,45,6,70,714
19793,43.58388,95.013067,4.2514254,45,6,70,714
19794,43.462118,95.068901,4.3677338,45,6,70,714
19795,43.531116,95.118174,4.2603906,45,6,70,714
19796,43.628533,95.005034,4.4110302,45,6,70,714
19797,43.499126,95.040744,4.3610256,45,6,70,714
19798,43.508599,95.018459,4.3011693,45,6,70,714
19799,43.466471,95.13282,4.3711429,45,6,70,714
19800,43.598115,95.047503,4.2273803,45,6,70,714
19801,47.759589,95.057748,2.8055286,1,6,70,714
19802,47.829475,95.054515,2.7487166,1,6,70,714
19803,47.831555,95.086182,2.8676584,1,6,70,714
19804,47.83843,95.026242,2.8716177,1,6,70,714
19805,47.779344,95.135555,2.8146099,1,6,70,714
19806,47.812149,95.04193,2.890671,1,6,70,714
19807,47.706324,95.072347,2.8448174,1,6,70,714
19808,47.715735,95.034788,2.7117888,1,6,70,714
19809,47.856871,95.140542,2.8151354,1,6,70,714
19810,47.746505,95.105472,2.8790488,1,6,70,714
19811,52.834387,94.023343,2.3855294,1,6,70,712
19812,52.869933,93.971912,2.3676326,1,6,70,712
19813,52.796658,94.09598,2.44548,1,6,70,712
19814,52.884128,93.972644,2.4578522,1,6,70,712
19815,52.774957,94.005329,2.3076431,1,6,70,712
19816,52.771397,94.065844,2.45183,1,6,70,712
19817,52.752157,93.976685,2.3898517,1,6,70,712
19818,52.855373,94.044485,2.4758034,1,6,70,712
19819,52.741676,94.116595,2.4139792,1,6,70,712
19820,52.830619,94.108364,2.4184809,1,6,70,712
19821,57.917794,93.98864,1.9883584,1,6,75,768
19822,57.929943,94.05005,2.0821699,1,6,75,768
19823,57.906257,94.052036,2.0740213,1,6,75,768
19824,57.831944,93.9235,2.0066114,1,6,75,768
19825,57.968845,94.087326,1.9902729,1,6,75,768
19826,57.980968,94.075869,1.9327302,1,6,75,768
19827,57.903145,94.069343,1.9574549,1,6,75,768
19828,57.979053,94.043064,1.9393282,1,6,75,768
19829,57.897653,93.979739,2.0881912,1,6,75,768
19830,57.931966,93.944551,2.0083745,1,6,75,768
19831,62.992593,92.954236,1.5683592,1,6,72,739
19832,63.024526,93.045463,1.5513728,1,6,72,739
19833,62.955142,92.957065,1.6605722,1,6,72,739
19834,62.958956,92.93703,1.4728441,1,6,72,739
19835,62.994849,92.896523,1.5686044,1,6,72,739
19836,62.954719,92.925957,1.5723747,1,6,72,739
19837,63.072336,92.909691,1.6233882,1,6,72,739
19838,62.930222,92.932104,1.6557467,1,6,72,739
19839,63.0686,92.981259,1.4698033,1,6,72,739
19840,63.083319,92.861013,1.5042464,1,6,72,739
19841,66.844557,92.887523,3.0373402,1,6,72,739
19842,66.874002,92.931985,3.0286949,1,6,72,739
19843,66.937041,92.943822,3.1216497,1,6,72,739
19844,66.911556,92.875237,3.0832592,1,6,72,739
19845,66.770684,92.79261,3.0850744,1,6,72,739
19846,66.789274,92.814313,2.9601513,1,6,72,739
19847,66.797418,92.92102,3.0893429,1,6,72,739
19848,66.849255,92.861,3.0218137,1,6,72,739
19849,66.862769,92.821807,2.9675743,1,6,72,739
19850,66.797286,92.933942,2.9499649,1,6,72,739
19851,71.680732,91.80984,4.602583,1,6,72,733
19852,71.624983,91.826842,4.5530703,1,6,72,733
19853,71.620997,91.719319,4.6443584,1,6,72,733
19854,71.704525,91.723587,4.5927944,1,6,72,733
19855,71.768371,91.898195,4.6504205,1,6,72,733
19856,71.752228,91.897062,4.638091,1,6,72,733
19857,71.709272,91.79609,4.5382563,1,6,72,733
19858,71.626602,91.836857,4.6644389,1,6,72,733
19859,71.666015,91.750293,4.6982798,1,6,72,733
19860,71.768069,91.807545,4.5561348,1,6,72,733
19861,76.406203,91.71022,7.183275,1,6,72,733
19862,76.356549,91.643028,7.1062721,1,6,72,733
19863,76.367691,91.689796,7.2094719,1,6,72,733
19864,76.498655,91.80642,7.1831221,1,6,72,733
19865,76.390889,91.683274,7.1035489,1,6,72,733
19866,76.395343,91.737416,7.250949,1,6,72,733
19867,76.409733,91.659428,7.2777296,1,6,72,733
19868,76.329296,91.670042,7.1668111,1,6,72,733
19869,76.504567,91.788458,7.1422137,1,6,72,733
19870,76.315925,91.703153,7.1070108,1,6,72,733
19871,80.130247,90.622166,9.6220488,1,6,78,795
19872,80.058895,90.689939,9.6148294,1,6,78,795
19873,80.045362,90.537585,9.6574456,1,6,78,795
19874,80.218654,90.589758,9.579648,1,6,78,795
19875,80.14674,90.67387,9.5959802,1,6,78,795
19876,80.128955,90.606667,9.624447,1,6,78,795
19877,80.051538,90.675403,9.6576091,1,6,78,795
19878,80.055143,90.607892,9.5317381,1,6,78,795
19879,80.035679,90.702121,9.6740007,1,6,78,795
19880,80.115832,90.619232,9.7067092,1,6,78,795
19881,84.369861,89.436287,16.150397,1,6,78,795
19882,84.297353,89.4626,16.165523,1,6,78,795
19883,84.319241,89.481168,16.051351,1,6,78,795
19884,84.468868,89.44559,16.204531,1,6,78,795
19885,84.284431,89.413049,16.179747,1,6,78,795
19886,84.355491,89.398338,16.219625,1,6,78,795
19887,84.466353,89.352068,16.132779,1,6,78,795
19888,84.465764,89.481394,16.072826,1,6,78,795
19889,84.381089,89.366335,16.227239,1,6,78,795
19890,84.377817,89.435208,16.150052,1,6,78,795
19891,87.855281,88.304955,20.574412,8,6,78,792
19892,87.831489,88.262458,20.659361,8,6,78,792
19893,87.788025,88.39719,20.545699,8,6,78,792
19894,87.772533,88.349387,20.628324,8,6,78,792
19895,87.772928,88.296844,20.482081,8,6,78,792
19896,87.793204,88.389776,20.592049,8,6,78,792
19897,87.757271,88.244993,20.493359,8,6,78,792
19898,87.842205,88.273641,20.508371,8,6,78,792
19899,87.781642,88.272741,20.654939,8,6,78,792
19900,87.815378,88.244657,20.611382,8,6,78,792
19901,90.467194,87.206531,23.886717,8,6,78,792
19902,90.49235,87.300641,23.943983,8,6,78,792
19903,90.534256,87.213943,23.828058,8,6,78,792
19904,90.469858,87.187614,23.838359,8,6,78,792
19905,90.413687,87.305346,23.827669,8,6,78,792
19906,90.560799,87.25863,23.794958,8,6,78,792
19907,90.418974,87.17181,23.964317,8,6,78,792
19908,90.463075,87.12465,23.802,8,6,78,792
19909,90.501137,87.249717,23.847523,8,6,78,792
19910,90.440614,87.112847,23.892973,8,6,78,792
19911,94.191237,86.118477,26.325491,8,8,93,947
19912,94.253761,86.019039,26.278024,8,8,93,947
19913,94.16515,86.158889,26.238441,8,8,93,947
19914,94.166221,86.156854,26.302601,8,8,93,947
19915,94.27773,86.040478,26.267963,8,8,93,947
19916,94.105942,86.13187,26.402636,8,8,93,947
19917,94.249216,86.101849,26.31572,8,8,93,947
19918,94.209105,86.143044,26.303894,8,8,93,947
19919,94.118656,86.023488,26.326959,8,8,93,947
19920,94.158162,86.04145,26.356013,8,8,93,947
19921,96.057563,86.074301,27.556292,8,8,93,947
19922,96.084825,86.040061,27.468188,8,8,93,947
19923,96.014054,86.02919,27.616115,8,8,93,947
19924,96.031104,86.032226,27.48424,8,8,93,947
19925,96.138616,86.000566,27.45979,8,8,93,947
19926,96.152151,86.101592,27.509162,8,8,93,947
19927,96.070493,86.147705,27.581744,8,8,93,947
19928,95.97914,86.053008,27.563591,8,8,93,947
19929,95.982613,86.06906,27.632472,8,8,93,947
19930,96.008532,86.084531,27.644948,8,8,93,947
19931,98.678084,85.975578,30.891425,8,8,93,943
19932,98.716224,86.007256,30.839714,8,8,93,943
19933,98.669124,86.046595,30.911444,8,8,93,943
19934,98.58191,85.887713,30.93405,8,8,93,943
19935,98.736894,85.895439,30.87461,8,8,93,943
19936,98.694841,86.039342,30.989332,8,8,93,943
19937,98.664098,86.052116,30.873936,8,8,93,943
19938,98.610641,85.881373,30.808199,8,8,93,943
19939,98.584492,85.924694,30.93343,8,8,93,943
19940,98.659305,85.958284,30.876741,8,8,93,943
19941,101.40931,84.898793,33.211109,8,8,93,943
19942,101.38734,84.955727,33.237106,8,8,93,943
19943,101.4246,84.891513,33.229267,8,8,93,943
19944,101.4086,84.922092,33.245061,8,8,93,943
19945,101.3427,84.932313,33.152745,8,8,93,943
19946,101.46485,84.995286,33.182339,8,8,93,943
19947,101.39243,84.916497,33.254883,8,8,93,943
19948,101.37174,84.919159,33.205881,8,8,93,943
19949,101.34562,84.93182,33.20065,8,8,93,943
19950,101.45221,84.891385,33.188887,8,8,93,943
19951,103.27564,84.854617,34.44191,8,8,93,943
19952,103.29619,84.803414,34.517508,8,8,93,943
19953,103.33994,84.847349,34.34384,8,8,93,943
19954,103.2125,84.865416,34.518028,8,8,93,943
19955,103.23059,84.805464,34.461654,8,8,93,943
19956,103.36166,84.908869,34.46964,8,8,93,943
19957,103.31495,84.7951,34.373275,8,8,93,943
19958,103.23419,84.892694,34.416861,8,8,93,943
19959,103.26397,84.782707,34.392732,8,8,93,943
19960,103.28642,84.850162,34.45267,8,8,93,943
19961,106.25409,84.820812,34.79918,8,8,93,942
19962,106.30714,84.813795,34.850053,8,8,93,942
19963,106.30074,84.803193,34.750029,8,8,93,942
19964,106.30517,84.859385,34.816094,8,8,93,942
19965,106.24715,84.8917,34.852009,8,8,93,942
19966,106.24405,84.843692,34.822537,8,8,93,942
19967,106.1579,84.873454,34.822999,8,8,93,942
19968,106.23375,84.842964,34.740698,8,8,93,942
19969,106.33987,84.77829,34.77094,8,8,93,942
19970,106.26526,84.862243,34.831286,8,8,93,942
19971,109.36047,85.808348,34.186657,8,8,93,942
19972,109.41452,85.852767,34.131657,8,8,93,942
19973,109.4591,85.781662,34.265044,8,8,93,942
19974,109.39166,85.725769,34.131695,8,8,93,942
19975,109.43464,85.711065,34.225977,8,8,93,942
19976,109.39161,85.842538,34.267761,8,8,93,942
19977,109.37246,85.742602,34.108724,8,8,93,942
19978,109.36615,85.826287,34.182563,8,8,93,942
19979,109.35641,85.755174,34.216731,8,8,93,942
19980,109.38518,85.772199,34.217109,8,8,93,942
19981,111.09888,84.742831,36.387251,8,8,93,942
19982,111.06829,84.704315,36.313716,8,8,93,942
19983,111.0179,84.780628,36.341496,8,8,93,942
19984,111.12928,84.804365,36.403891,8,8,93,942
19985,111.08455,84.666053,36.404954,8,8,93,942
19986,111.16429,84.72259,36.465475,8,8,93,942
19987,111.00858,84.685693,36.424275,8,8,93,942
19988,111.06505,84.754453,36.405287,8,8,93,942
19989,111.04586,84.801409,36.342501,8,8,93,942
19990,111.05,84.751996,36.376171,8,8,93,942
19991,112.84589,84.677016,38.610673,8,8,93,942
19992,112.76129,84.742397,38.698414,8,8,93,942
19993,112.80232,84.627104,38.572474,8,8,93,942
19994,112.80156,84.765812,38.580906,8,8,93,942
19995,112.76718,84.665546,38.563452,8,8,93,942
19996,112.79063,84.649191,38.642833,8,8,93,942
19997,112.86002,84.771939,38.677848,8,8,93,942
19998,112.83403,84.737338,38.520317,8,8,93,942
19999,112.85009,84.736443,38.674169,8,8,93,942
20000,112.82981,84.655118,38.619644,8,8,93,942
20001,115.70503,84.621572,39.960564,8,8,95,968
20002,115.73342,84.58421,39.862516,8,8,95,968
20003,115.63296,84.543375,39.990192,8,8,95,968
20004,115.73472,84.611182,40.006744,8,8,95,968
20005,115.7004,84.562887,39.988749,8,8,95,968
20006,115.60796,84.568056,39.934567,8,8,95,968
20007,115.71631,84.570014,39.917923,8,8,95,968
20008,115.71138,84.576151,39.889242,8,8,95,968
20009,115.63133,84.580932,40.053063,8,8,95,968
20010,115.77356,84.584195,40.048857,8,8,95,968
20011,117.57136,84.577396,41.191365,8,8,95,968
20012,117.65821,84.5555,41.246699,8,8,95,968
20013,117.49055,84.532519,41.136651,8,8,95,968
20014,117.53762,84.479933,41.192988,8,8,95,968
20015,117.6193,84.563027,41.245512,8,8,95,968
20016,117.60767,84.64822,41.271961,8,8,95,968
20017,117.50973,84.602135,41.160123,8,8,95,968
20018,117.52169,84.607491,41.146067,8,8,95,968
20019,117.6234,84.585794,41.185731,8,8,95,968
20020,117.61503,84.675023,41.182621,8,8,95,968
20021,119.43769,84.53322,42.422166,8,8,95,968
20022,119.33833,84.545203,42.437312,8,8,95,968
20023,119.41067,84.539904,42.516212,8,8,95,968
20024,119.46642,84.623734,42.4729,8,8,95,968
20025,119.50954,84.597496,42.457344,8,8,95,968
20026,119.50791,84.581675,42.416789,8,8,95,968
20027,119.40872,84.517564,42.496597,8,8,95,968
20028,119.47655,84.462883,42.335744,8,8,95,968
20029,119.37402,84.62409,42.505599,8,8,95,968
20030,119.36916,84.472831,42.334806,8,8,95,968
20031,122.17752,84.456136,44.764678,8,8,95,963
20032,122.26859,84.356682,44.811198,8,8,95,963
20033,122.25038,84.516079,44.769685,8,8,95,963
20034,122.24296,84.417597,44.788645,8,8,95,963
20035,122.24319,84.441653,44.711491,8,8,95,963
20036,122.26097,84.481273,44.829434,8,8,95,963
20037,122.24572,84.447065,44.755921,8,8,95,963
20038,122.15037,84.448219,44.85193,8,8,95,963
20039,122.13412,84.390321,44.809611,8,8,95,963
20040,122.08558,84.397604,44.666768,8,8,95,963
20041,124.04385,84.41196,45.995479,8,8,95,963
20042,124.14263,84.477176,45.926497,8,8,95,963
20043,124.14177,84.345712,45.994616,8,8,95,963
20044,123.96719,84.459876,46.053768,8,8,95,963
20045,124.13471,84.470301,45.897002,8,8,95,963
20046,124.13463,84.338386,46.023309,8,8,95,963
20047,124.0177,84.363378,45.946177,8,8,95,963
20048,124.1301,84.325058,46.007307,8,8,95,963
20049,124.14067,84.36209,46.00747,8,8,95,963
20050,123.99855,84.329087,46.041637,8,8,95,963
20051,125.79086,84.346145,48.218901,8,8,95,963
20052,125.77853,84.353,48.214124,8,8,95,963
20053,125.81555,84.360297,48.280615,8,8,95,963
20054,125.86028,84.2976,48.193745,8,8,95,963
20055,125.78601,84.421765,48.132358,8,8,95,963
20056,125.86288,84.390926,48.310791,8,8,95,963
20057,125.81492,84.437885,48.256019,8,8,95,963
20058,125.71041,84.348856,48.132238,8,8,95,963
20059,125.74103,84.430926,48.205014,8,8,95,963
20060,125.85147,84.395818,48.168929,8,8,95,963
20061,128.77792,85.312042,48.598999,8,8,95,962
20062,128.80106,85.244226,48.542223,8,8,95,962
20063,128.85306,85.397933,48.594152,8,8,95,962
20064,128.82411,85.279657,48.598046,8,8,95,962
20065,128.78399,85.317692,48.50786,8,8,95,962
20066,128.74963,85.332549,48.650881,8,8,95,962
20067,128.7582,85.325631,48.574858,8,8,95,962
20068,128.81115,85.354463,48.599033,8,8,95,962
20069,128.83955,85.252169,48.546315,8,8,95,962
20070,128.84673,85.236544,48.691397,8,8,95,962
20071,131.51776,85.234959,50.941511,8,8,95,962
20072,131.51463,85.207111,50.970425,8,8,95,962
20073,131.58971,85.225046,50.944763,8,8,95,962
20074,131.61664,85.172958,50.967656,8,8,95,962
20075,131.48083,85.234927,50.947912,8,8,95,962
20076,131.58464,85.154729,51.008669,8,8,95,962
20077,131.51074,85.150034,51.011919,8,8,95,962
20078,131.54584,85.164117,50.979296,8,8,95,962
20079,131.58609,85.278389,50.981529,8,8,95,962
20080,131.51586,85.171958,50.882187,8,8,95,962
20081,134.3769,85.179515,52.291402,8,8,97,982
20082,134.47512,85.177197,52.254418,8,8,97,982
20083,134.42751,85.097583,52.353741,8,8,97,982
20084,134.39905,85.228582,52.264776,8,8,97,982
20085,134.38327,85.274751,52.350369,8,8,97,982
20086,134.34124,85.149114,52.323841,8,8,97,982
20087,134.44788,85.270215,52.280585,8,8,97,982
20088,134.43539,85.10276,52.228997,8,8,97,982
20089,134.41433,85.215367,52.208606,8,8,97,982
20090,134.46157,85.202681,52.329435,8,8,97,982
20091,139.34961,86.122875,52.90968,32,8,97,982
20092,139.40622,86.180226,52.82654,32,8,97,982
20093,139.30613,86.116868,52.969908,32,8,97,982
20094,139.32526,86.195968,52.95378,32,8,97,982
20095,139.28392,86.213456,52.968843,32,8,97,982
20096,139.34661,86.106107,52.902097,32,8,97,982
20097,139.30478,86.039991,52.817862,32,8,97,982
20098,139.29921,86.210236,52.97908,32,8,97,982
20099,139.29074,86.037226,52.832281,32,8,97,982
20100,139.38229,86.09799,52.90343,32,8,97,982
20101,146.42726,87.065337,52.773517,32,8,97,987
20102,146.36594,87.038725,52.772364,32,8,97,987
20103,146.46956,87.1383,52.847487,32,8,97,987
20104,146.49745,87.11043,52.81006,32,8,97,987
20105,146.37713,87.11285,52.866448,32,8,97,987
20106,146.39116,87.087009,52.763005,32,8,97,987
20107,146.47215,87.00904,52.783375,32,8,97,987
20108,146.4969,87.035707,52.836141,32,8,97,987
20109,146.5031,87.038778,52.752383,32,8,97,987
20110,146.36604,87.102014,52.687425,32,8,97,987
20111,153.3856,87.98616,53.629976,32,8,97,987
20112,153.40297,88.008682,53.650931,32,8,97,987
20113,153.33963,88.067467,53.707533,32,8,97,987
20114,153.43707,87.95127,53.57169,32,8,97,987
20115,153.47641,88.079634,53.701879,32,8,97,987
20116,153.41451,87.98726,53.600929,32,8,97,987
20117,153.41658,87.906334,53.726869,32,8,97,987
20118,153.35875,88.026787,53.684034,32,8,97,987
20119,153.31939,88.011611,53.541217,32,8,97,987
20120,153.31634,88.038005,53.716469,32,8,97,987
20121,159.23181,88.896613,55.359965,32,7,81,820
20122,159.18116,88.868408,55.336201,32,7,81,820
20123,159.25457,88.870892,55.33384,32,7,81,820
20124,159.23062,88.993518,55.33858,32,7,81,820
20125,159.31627,88.966522,55.347668,32,7,81,820
20126,159.15212,88.958048,55.29653,32,7,81,820
20127,159.3167,88.858272,55.315236,32,7,81,820
20128,159.20222,88.957605,55.293191,32,7,81,820
20129,159.18474,88.836074,55.296466,32,7,81,820
20130,159.24624,88.947824,55.399477,32,7,81,820
20131,164.95871,89.785426,58.082575,32,7,81,828
20132,164.9673,89.807718,58.008362,32,7,81,828
20133,164.89379,89.729883,58.04871,32,7,81,828
20134,164.96611,89.848803,58.001136,32,7,81,828
20135,165.0188,89.846222,58.116159,32,7,81,828
20136,165.05509,89.749794,58.011237,32,7,81,828
20137,164.86674,89.734542,58.093892,32,7,81,828
20138,165.02224,89.808455,58.082819,32,7,81,828
20139,164.86343,89.707324,58.166714,32,7,81,828
20140,165.02508,89.736588,58.04297,32,7,81,828
20141,168.69136,89.697074,60.544177,32,7,81,828
20142,168.67242,89.780288,60.596897,32,7,81,828
20143,168.59583,89.708724,60.52298,32,7,81,828
20144,168.78279,89.707512,60.445855,32,7,81,828
20145,168.61975,89.772266,60.566375,32,7,81,828
20146,168.75973,89.643156,60.473679,32,7,81,828
20147,168.70731,89.695283,60.566517,32,7,81,828
20148,168.75763,89.7161,60.473984,32,7,81,828
20149,168.78216,89.622657,60.50034,32,7,81,828
20150,168.61448,89.77276,60.493004,32,7,81,828
20151,172.194,90.565146,65.013849,32,7,81,825
20152,172.13136,90.503663,64.985612,32,7,81,825
20153,172.22361,90.493859,65.044285,32,7,81,825
20154,172.2277,90.540833,65.025851,32,7,81,825
20155,172.15751,90.60701,65.03028,32,7,81,825
20156,172.24866,90.613831,64.950668,32,7,81,825
20157,172.24836,90.629424,64.929879,32,7,81,825
20158,172.17216,90.609342,65.068615,32,7,81,825
20159,172.28418,90.546137,65.048489,32,7,81,825
20160,172.12467,90.580699,65.065343,32,7,81,825
20161,175.80734,90.455155,68.468072,12,7,81,825
20162,175.89603,90.465021,68.533602,12,7,81,825
20163,175.86736,90.521074,68.380177,12,7,81,825
20164,175.89919,90.473195,68.440589,12,7,81,825
20165,175.75183,90.498037,68.514251,12,7,81,825
20166,175.70918,90.515725,68.408837,12,7,81,825
20167,175.76845,90.552588,68.460256,12,7,81,825
20168,175.81483,90.539134,68.464425,12,7,81,825
20169,175.82857,90.529944,68.411329,12,7,81,825
20170,175.8377,90.438445,68.386112,12,7,81,825
20171,178.31715,91.334496,72.818654,12,7,88,892
20172,178.27458,91.38722,72.780599,12,7,88,892
20173,178.36622,91.320976,72.834962,12,7,88,892
20174,178.39165,91.280839,72.741961,12,7,88,892
20175,178.3867,91.399135,72.85897,12,7,88,892
20176,178.39355,91.361061,72.871883,12,7,88,892
20177,178.38668,91.273007,72.775877,12,7,88,892
20178,178.38806,91.351071,72.8955,12,7,88,892
20179,178.31879,91.374501,72.867537,12,7,88,892
20180,178.26568,91.42596,72.786469,12,7,88,892
20181,180.69905,91.192495,78.139029,12,7,88,892
20182,180.68719,91.238509,78.082198,12,7,88,892
20183,180.66241,91.111203,78.05312,12,7,88,892
20184,180.61576,91.114775,78.121193,12,7,88,892
20185,180.67623,91.099797,78.156828,12,7,88,892
20186,180.60933,91.237034,78.116562,12,7,88,892
20187,180.79228,91.280991,78.046179,12,7,88,892
20188,180.62469,91.133235,78.171632,12,7,88,892
20189,180.76221,91.194525,78.057663,12,7,88,892
20190,180.70389,91.116187,78.237941,12,7,88,892
20191,183.20026,91.072133,82.466783,12,7,88,896
20192,183.14987,91.139621,82.394985,12,7,88,896
20193,183.29205,90.990235,82.389021,12,7,88,896
20194,183.1503,91.157997,82.470403,12,7,88,896
20195,183.22167,91.056689,82.405969,12,7,88,896
20196,183.26367,91.091823,82.481118,12,7,88,896
20197,183.12794,91.164231,82.553468,12,7,88,896
20198,183.18741,91.141636,82.52572,12,7,88,896
20199,183.21994,90.972455,82.453743,12,7,88,896
20200,183.29829,90.97491,82.525831,12,7,88,896
20201,183.60513,91.952371,87.571807,12,7,88,896
20202,183.66098,92.013172,87.489482,12,7,88,896
20203,183.59338,91.880829,87.648893,12,7,88,896
20204,183.59805,91.891342,87.65981,12,7,88,896
20205,183.65153,91.968559,87.595668,12,7,88,896
20206,183.59815,91.859948,87.610203,12,7,88,896
20207,183.68087,91.946025,87.490647,12,7,88,896
20208,183.58445,91.891854,87.525546,12,7,88,896
20209,183.68921,91.961596,87.537005,12,7,88,896
20210,183.64726,91.998236,87.510153,12,7,88,896
20211,183.00857,91.844176,92.534912,12,7,88,893
20212,182.91234,91.909544,92.536147,12,7,88,893
20213,182.91539,91.810424,92.483367,12,7,88,893
20214,183.05684,91.926774,92.454435,12,7,88,893
20215,182.98177,91.887099,92.581315,12,7,88,893
20216,182.95142,91.805307,92.536535,12,7,88,893
20217,182.92333,91.929939,92.621232,12,7,88,893
20218,182.97521,91.827522,92.543338,12,7,88,893
20219,182.9837,91.832176,92.448083,12,7,88,893
20220,182.93368,91.749619,92.533873,12,7,88,893
20221,182.4034,90.736278,97.475188,12,7,88,893
20222,182.35605,90.777948,97.403407,12,7,88,893
20223,182.43552,90.747062,97.521742,12,7,88,893
20224,182.41851,90.812175,97.489032,12,7,88,893
20225,182.4925,90.689973,97.407865,12,7,88,893
20226,182.4553,90.645367,97.452064,12,7,88,893
20227,182.40502,90.707041,97.518086,12,7,88,893
20228,182.37794,90.701625,97.484945,12,7,88,893
20229,182.41388,90.774228,97.564756,12,7,88,893
20230,182.31236,90.696139,97.437852,12,7,88,893
20231,180.81402,90.639351,102.3192,12,7,85,864
20232,180.78682,90.702751,102.25318,12,7,85,864
20233,180.91371,90.634742,102.29105,12,7,85,864
